division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super middleweight,http://boxrec.com/boxer/2140,2003-11-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/348616,http://boxrec.com/boxer/14880,TKO,"Kings Hall, Belfast, Northern Ireland",Brian Magee,Hacine Cherifi,W
light heavyweight,http://boxrec.com/boxer/14043,2003-11-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br></td>",http://boxrec.com/show/341277,http://boxrec.com/boxer/774820,MD,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Roy Jones Jr,Antonio Tarver,W
lightweight,http://boxrec.com/boxer/30745,2003-11-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World lightweight title</a><br><span style=""font-size:10px;"">Oliveira down twice.</span></td>",http://boxrec.com/show/350948,http://boxrec.com/boxer/15059,TKO,"Recreation Centre, Bridgend, Wales",Jason Cook,Ariel Mariano Olveira,W
super welterweight,http://boxrec.com/boxer/14696,2003-10-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/344042,http://boxrec.com/boxer/14429,KO,"Whitchurch Sports Centre, Bristol, Avon",Sergio Martinez,Adrian Stone,W
super middleweight,http://boxrec.com/boxer/42700,2003-10-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/326155,http://boxrec.com/boxer/14880,KO,"Ulster Hall, Belfast, Northern Ireland",Brian Magee,Omar Eduardo Gonzalez,W
flyweight,http://boxrec.com/boxer/6931,2003-10-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/344440,http://boxrec.com/boxer/3407,TKO,"Carnival City Casino, Brakpan, Gauteng",Mzukisi Sikali,Masibulele Makepula,W
middleweight,http://boxrec.com/boxer/5057,2003-09-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><span style=""font-size:10px;"">Joval lost the IBO Middleweight title after losing in a non-title fight to Sam Soliman in July 2004</span></td>",http://boxrec.com/show/330605,http://boxrec.com/boxer/18800,UD,"Spiroudome Arena, Charleroi, Hainaut",Raymond Joval,Lansana Diallo,W
welterweight,http://boxrec.com/boxer/16981,2003-09-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/335022,http://boxrec.com/boxer/9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Maxim Nesterenko,W
super flyweight,http://boxrec.com/boxer/24280,2003-09-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br><span style=""font-size:10px;"">Booth down in the 7th round.</span></td>",http://boxrec.com/show/335022,http://boxrec.com/boxer/7876,SD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jason Booth,Lunga Ntontela,W
cruiserweight,http://boxrec.com/boxer/762,2003-07-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/327428,http://boxrec.com/boxer/7950,UD,"Carnival City, Brakpan, Gauteng",Sebastiaan Rothmann,Jorge Castro,W
super bantamweight,http://boxrec.com/boxer/4825,2003-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/327373,http://boxrec.com/boxer/33878,UD,"Carnival City, Brakpan, Gauteng",Zolani Marali,Pastor Humberto Maurin,W
heavyweight,http://boxrec.com/boxer/7033,2003-06-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Fight stopped due to a Klitschko cut.</span></td>",http://boxrec.com/show/305504,http://boxrec.com/boxer/1853,TKO,"Staples Center, Los Angeles, California",Lennox Lewis,Vitali Klitschko,W
super welterweight,http://boxrec.com/boxer/14264,2003-06-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/290271,http://boxrec.com/boxer/14429,UD,"M.E.N. Arena, Manchester, Lancashire",Sergio Martinez,Richard Williams,W
super middleweight,http://boxrec.com/boxer/22762,2003-06-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/290271,http://boxrec.com/boxer/14880,TKO,"M.E.N. Arena, Manchester, Lancashire",Brian Magee,Andre Thysse,W
featherweight,http://boxrec.com/boxer/7355,2003-06-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/290271,http://boxrec.com/boxer/14186,UD,"M.E.N. Arena, Manchester, Lancashire",Michael Brodie,Juan Gerardo Cabrera,W
bantamweight,http://boxrec.com/boxer/39652,2003-04-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br><span style=""font-size:10px;"">Medina down in the 1st and 3rd.</span></td>",http://boxrec.com/show/301771,http://boxrec.com/boxer/21504,KO,"Fountain Leisure Centre, Brentford, London",Silence Mabuza,Julio Cesar Medina,W
super welterweight,http://boxrec.com/boxer/7728,2003-03-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br><a href=""http://boxrec.com/title/WFO?division=Light%20Middleweight"" border=""0"" class=""dLink"">World Boxing Federation World super welterweight title</a><br></td>",http://boxrec.com/show/285900,http://boxrec.com/boxer/14264,UD,"York Hall, Bethnal Green, London",Richard Williams,Andrey Pestryaev,W
super lightweight,http://boxrec.com/boxer/14970,2003-03-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WFO?division=Light%20Welterweight"" border=""0"" class=""dLink"">World Boxing Federation World super lightweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/285900,http://boxrec.com/boxer/7919,TKO,"York Hall, Bethnal Green, London",Pablo Daniel Sarmiento,Gary Ryder,W
minimumweight,http://boxrec.com/boxer/177714,2003-03-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/295982,http://boxrec.com/boxer/4434,TKO,"Art Center, Denpasar",Noel Tunacao,Abrin Matta,W
welterweight,http://boxrec.com/boxer/15509,2003-03-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br><span style=""font-size:10px;"">Bergman down three times, Khaliq down twice</span></td>",http://boxrec.com/show/284772,http://boxrec.com/boxer/9303,TKO,"Carnival City Casino, Brakpan, Gauteng",Jawaid Khaliq,Jan Piet Bergman,W
super middleweight,http://boxrec.com/boxer/15625,2003-02-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br><span style=""font-size:10px;"">Jimenez knocked down in round one</span></td>",http://boxrec.com/show/279626,http://boxrec.com/boxer/14880,UD,"Leisure Centre, Huddersfield, Yorkshire",Brian Magee,Miguel Angel Jimenez,W
light flyweight,http://boxrec.com/boxer/86102,2003-02-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World light flyweight title</a><br></td>",http://boxrec.com/show/289941,http://boxrec.com/boxer/31911,UD,"Meropa Sun Casino, Polokwane, Limpopo",Monelisi Myekeni,Wyndel Janiola,W
middleweight,http://boxrec.com/boxer/18118,2003-01-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><span style=""font-size:10px;"">Joval suffered a broken jaw</span></td>",http://boxrec.com/show/271395,http://boxrec.com/boxer/18800,UD,"Sporthal de Mijze, Schermerhorn",Raymond Joval,Francisco Antonio Mora,W
super flyweight,http://boxrec.com/boxer/4419,2002-12-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/269562,http://boxrec.com/boxer/24280,UD,"River Park, East London, Eastern Cape",Lunga Ntontela,Edison Torres,W
super welterweight,http://boxrec.com/boxer/9298,2002-12-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/258905,http://boxrec.com/boxer/14264,TKO,"Brentwood Centre, Brentwood, Essex",Richard Williams,Paul Samuels,W
welterweight,http://boxrec.com/boxer/14393,2002-11-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/251877,http://boxrec.com/boxer/9303,SD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Roman Dzhuman,W
super middleweight,http://boxrec.com/boxer/16724,2002-11-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/256016,http://boxrec.com/boxer/14880,UD,"Leisure Centre, Altrincham, Cheshire",Brian Magee,Jose Spearman,W
bantamweight,http://boxrec.com/boxer/4546,2002-11-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/243790,http://boxrec.com/boxer/21504,RTD,"Coca-Cola Center, Oklahoma City, Oklahoma",Silence Mabuza,Pedro Javier Torres,W
super featherweight,http://boxrec.com/boxer/1909,2002-10-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/225891,http://boxrec.com/boxer/5534,TKO,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Mbulelo Botile,W
cruiserweight,http://boxrec.com/boxer/7665,2002-10-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/225891,http://boxrec.com/boxer/7950,TKO,"Carnival City, Brakpan, Gauteng",Sebastiaan Rothmann,Anthony Bigeni,W
flyweight,http://boxrec.com/boxer/6931,2002-09-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/224538,http://boxrec.com/boxer/3407,MD,"Carnival City, Brakpan, Gauteng",Mzukisi Sikali,Masibulele Makepula,W
light heavyweight,http://boxrec.com/boxer/7831,2002-09-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WFO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">World Boxing Federation World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br></td>",http://boxrec.com/show/223800,http://boxrec.com/boxer/774820,TKO,"Rose Garden, Portland, Oregon",Roy Jones Jr,Clinton Woods,W
