division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
light heavyweight,http://boxrec.com/boxer/3363,1995-10-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/6751,http://boxrec.com/boxer/621,UD,"Olympiahalle, Munich, Bayern",Graciano Rocchigiani,Henry Maske,L 
super flyweight,http://boxrec.com/boxer/3686,1995-10-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/6739,http://boxrec.com/boxer/708,SD,"Estadio Super Domo, Mar del Plata, Buenos Aires",Carlos Gabriel Salazar,Harold Grey,W
super middleweight,http://boxrec.com/boxer/1889,1995-09-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/6721,http://boxrec.com/boxer/774820,TKO,"Civic Center, Pensacola, Florida",Roy Jones Jr,Tony Thornton,W
super bantamweight,http://boxrec.com/boxer/6038,1995-09-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/264310,http://boxrec.com/boxer/842,UD,"Carousel Casino, Hammanskraal, Gauteng",Vuyani Bungu,Laureano Ramirez,W
lightweight,http://boxrec.com/boxer/14166,1995-08-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">vacant IBF World lightweight title</a><br></td>",http://boxrec.com/show/8914,http://boxrec.com/boxer/3912,RTD,"Superbowl, Sun City, North-West",Philip Holiday,Miguel Julio,W
super welterweight,http://boxrec.com/boxer/3889,1995-08-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/6636,http://boxrec.com/boxer/573,TKO,"MGM Grand, Las Vegas, Nevada",Vincent Pettway,Paul Vaden,L 
flyweight,http://boxrec.com/boxer/1373,1995-07-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br></td>",http://boxrec.com/show/6614,http://boxrec.com/boxer/4645,KO,"Freeman Coliseum, San Antonio, Texas",Danny Romero,Miguel Martinez,W
light flyweight,http://boxrec.com/boxer/445,1995-07-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBC World light flyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;""><b>1995 Fight of the Year - Ring Magazine</b></span></td>",http://boxrec.com/show/6594,http://boxrec.com/boxer/2155,TKO,"Great Western Forum, Inglewood, California",Saman Sorjaturong,Humberto Gonzalez,W
super featherweight,http://boxrec.com/boxer/1571,1995-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br><span style=""font-size:10px;"">Hopson down 4 times in the 2nd round</span></td>",http://boxrec.com/show/6583,http://boxrec.com/boxer/453,TKO,"Reno-Sparks Convention Center, Reno, Nevada",Tracy Harris Patterson,Eddie Hopson,W
bantamweight,http://boxrec.com/boxer/6169,1995-07-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/265044,http://boxrec.com/boxer/1909,UD,"Carousel Casino, Hammanskraal, Gauteng",Mbulelo Botile,Sammy Stewart,W
super lightweight,http://boxrec.com/boxer/485,1995-06-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/6556,http://boxrec.com/boxer/4388,UD,"Entertainment Centre, Newcastle, New South Wales",Kostya Tszyu,Roger Mayweather,W
super middleweight,http://boxrec.com/boxer/774820,1995-06-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><span style=""font-size:10px;"">Pazienza down three times in the 6th round.</span></td>",http://boxrec.com/show/6551,http://boxrec.com/boxer/601,TKO,"Convention Center, Atlantic City, New Jersey",Vinny Pazienza,Roy Jones Jr,L 
super flyweight,http://boxrec.com/boxer/8585,1995-06-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/6552,http://boxrec.com/boxer/3686,SD,"Coliseo Bernardo Caraballo, Cartagena",Harold Grey,Julio Cesar Borboa,W
cruiserweight,http://boxrec.com/boxer/1670,1995-06-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br></td>",http://boxrec.com/show/6551,http://boxrec.com/boxer/571,UD,"Convention Center, Atlantic City, New Jersey",Uriah Grant,Alfred Cole,L 
featherweight,http://boxrec.com/boxer/5490,1995-05-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/6509,http://boxrec.com/boxer/657,UD,"Convention Center, South Padre Island, Texas",Tom Johnson,Eddie Croft,W
light heavyweight,http://boxrec.com/boxer/3363,1995-05-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/6508,http://boxrec.com/boxer/621,UD,"Arena Westfalenhalle, Dortmund, Nordrhein-Westfalen",Graciano Rocchigiani,Henry Maske,L 
minimumweight,http://boxrec.com/boxer/97425,1995-05-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/113639,http://boxrec.com/boxer/3582,TKO,"Municipal Soccer Stadium, Chiang Mai",Anucha Phothong,Oscar Alfonso Flores,W
lightweight,http://boxrec.com/boxer/1547,1995-05-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br></td>",http://boxrec.com/show/6456,http://boxrec.com/boxer/8253,TKO,"Caesars Palace, Las Vegas, Nevada",Oscar De La Hoya,Rafael Ruelas,W
super welterweight,http://boxrec.com/boxer/573,1995-04-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/5747,http://boxrec.com/boxer/982,KO,"US Air Arena, Landover, Maryland",Simon Brown,Vincent Pettway,L 
middleweight,http://boxrec.com/boxer/5710,1995-04-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">vacant IBF World middleweight title</a><br></td>",http://boxrec.com/show/5747,http://boxrec.com/boxer/1414,TKO,"US Air Arena, Landover, Maryland",Bernard Hopkins,Segundo Mercado,W
bantamweight,http://boxrec.com/boxer/6276,1995-04-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/6444,http://boxrec.com/boxer/1909,KO,"FNB Stadium, Johannesburg, Gauteng",Mbulelo Botile,Harold Mestre,W
super bantamweight,http://boxrec.com/boxer/6277,1995-04-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/6444,http://boxrec.com/boxer/842,UD,"FNB Stadium, Johannesburg, Gauteng",Vuyani Bungu,Victor Llerena,W
flyweight,http://boxrec.com/boxer/4645,1995-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br></td>",http://boxrec.com/show/6431,http://boxrec.com/boxer/500,UD,"MGM Grand, Las Vegas, Nevada",Francisco Tejedor,Danny Romero,L 
heavyweight,http://boxrec.com/boxer/3587,1995-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBU?division=Heavyweight"" border=""0"" class=""dLink"">vacant World Boxing Union (Original 1995-2004) heavyweight title</a><br><span style=""font-size:10px;"">Shortly after this fight, Foreman was stripped by the IBF for refusing to give Schulz a rematch.</span></td>",http://boxrec.com/show/6431,http://boxrec.com/boxer/90,MD,"MGM Grand, Las Vegas, Nevada",George Foreman,Axel Schulz,W
super featherweight,http://boxrec.com/boxer/6260,1995-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant IBF World super featherweight title</a><br></td>",http://boxrec.com/show/6430,http://boxrec.com/boxer/1571,KO,"Ballys Park Place Hotel Casino, Atlantic City, New Jersey",Eddie Hopson,Moises Pedroza,W
welterweight,http://boxrec.com/boxer/6244,1995-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/6407,http://boxrec.com/boxer/3254,TKO,"Caesars Palace, Las Vegas, Nevada",Felix Trinidad,Roger Turner,W
light flyweight,http://boxrec.com/boxer/6228,1995-03-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBC World light flyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/6392,http://boxrec.com/boxer/445,KO,"Arrowhead Pond, Anaheim, California",Humberto Gonzalez,Jesus Zuniga,W
super middleweight,http://boxrec.com/boxer/6217,1995-03-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><span style=""font-size:10px;"">Byrd down twice.</span></td>",http://boxrec.com/show/6367,http://boxrec.com/boxer/774820,TKO,"Civic Center, Pensacola, Florida",Roy Jones Jr,Antoine Byrd,W
super flyweight,http://boxrec.com/boxer/6214,1995-03-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/6370,http://boxrec.com/boxer/3686,MD,"Coliseo Bernardo Caraballo, Cartagena",Harold Grey,Orlando Tobon,W
super bantamweight,http://boxrec.com/boxer/6190,1995-03-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/417328,http://boxrec.com/boxer/842,UD,"Carousel Casino, Hammanskraal, Gauteng",Vuyani Bungu,Mohammad Nurhuda,W
minimumweight,http://boxrec.com/boxer/5630,1995-02-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/105779,http://boxrec.com/boxer/3582,TKO,"Zeer Shopping Center, Rangsit",Anucha Phothong,Jerry Pahayahay,W
flyweight,http://boxrec.com/boxer/8706,1995-02-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">vacant IBF World flyweight title</a><br></td>",http://boxrec.com/show/9765,http://boxrec.com/boxer/500,TKO,"Coliseo Bernardo Caraballo, Cartagena",Francisco Tejedor,Jose Luis Zepeda,W
light heavyweight,http://boxrec.com/boxer/6155,1995-02-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><span style=""font-size:10px;"">Rematch of the 1988 Middleweight Olympic Finals (Won by Maske)</span></td>",http://boxrec.com/show/6287,http://boxrec.com/boxer/3363,UD,"Festhalle, Frankfurt, Hessen",Henry Maske,Egerton Marcus,W
super lightweight,http://boxrec.com/boxer/1380,1995-01-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/6261,http://boxrec.com/boxer/4388,TKO,"MGM Grand, Las Vegas, Nevada",Kostya Tszyu,Jake Rodriguez,W
featherweight,http://boxrec.com/boxer/503,1995-01-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/6263,http://boxrec.com/boxer/657,UD,"Ballys Park Place Hotel Casino, Atlantic City, New Jersey",Tom Johnson,Manuel Medina,W
lightweight,http://boxrec.com/boxer/6575,1995-01-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/6261,http://boxrec.com/boxer/1547,RTD,"MGM Grand, Las Vegas, Nevada",Rafael Ruelas,Billy Schwer,W
bantamweight,http://boxrec.com/boxer/5457,1995-01-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">vacant IBF World bantamweight title</a><br></td>",http://boxrec.com/show/49032,http://boxrec.com/boxer/6276,TKO,"Coliseo Bernardo Caraballo, Cartagena",Harold Mestre,Juvenal Berrio,W
middleweight,http://boxrec.com/boxer/5710,1994-12-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">vacant IBF World middleweight title</a><br><span style=""font-size:10px;"">Hopkins down in the 5th and the 7th.</span></td>",http://boxrec.com/show/6209,http://boxrec.com/boxer/1414,SD,"Ruminahui Coliseum, Quito",Bernard Hopkins,Segundo Mercado,D
super flyweight,http://boxrec.com/boxer/5736,1994-12-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/6212,http://boxrec.com/boxer/3686,SD,"Palazzetto dello Sport, Cagliari, Sardegna",Harold Grey,Vincenzo Belcastro,W
welterweight,http://boxrec.com/boxer/2148,1994-12-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br><span style=""font-size:10px;"">Trindad down in the 2nd, Carr down twice in the 8th.</span></td>",http://boxrec.com/show/6193,http://boxrec.com/boxer/3254,TKO,"Estadio de Beisbol, Monterrey, Nuevo León",Felix Trinidad,Oba Carr,W
super featherweight,http://boxrec.com/boxer/6726,1994-11-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/9587,http://boxrec.com/boxer/8492,KO,"Coliseo Ruben Rodriguez, Bayamon",John John Molina,Wilson Rodriguez,W
