boxerid,attributevalue,boxername,attributetype
http://boxrec.com/boxer/12495,1951-09-10,Willie Pastrano,debut
http://boxrec.com/boxer/12495,light heavyweight,Willie Pastrano,division
http://boxrec.com/boxer/12495,orthodox,Willie Pastrano,stance
http://boxrec.com/boxer/12495,5′ 10″   /   178cm,Willie Pastrano,height
http://boxrec.com/boxer/12495,72″   /   183cm,Willie Pastrano,reach
http://boxrec.com/boxer/12495,"New Orleans, Louisiana, USA",Willie Pastrano,residence
http://boxrec.com/boxer/12495,"New Orleans, Louisiana, USA",Willie Pastrano,birth place
http://boxrec.com/boxer/10881,Boxer,Eddie Machen,role
http://boxrec.com/boxer/10881,64,Eddie Machen,bouts
http://boxrec.com/boxer/10881,497,Eddie Machen,rounds
http://boxrec.com/boxer/10881,45%,Eddie Machen,KOs
http://boxrec.com/boxer/10881,10881,Eddie Machen,global ID
http://boxrec.com/boxer/10881,Edward Mills Machen,Eddie Machen,birth name
http://boxrec.com/boxer/10881,1932-07-15,Eddie Machen,born
http://boxrec.com/boxer/10881,1972-08-08 / age 40,Eddie Machen,death date
http://boxrec.com/boxer/10881,1955-03-22,Eddie Machen,debut
http://boxrec.com/boxer/10881,heavyweight,Eddie Machen,division
http://boxrec.com/boxer/10881,orthodox,Eddie Machen,stance
http://boxrec.com/boxer/10881,6′ 0″   /   183cm,Eddie Machen,height
http://boxrec.com/boxer/10881,75″   /   191cm,Eddie Machen,reach
http://boxrec.com/boxer/10881,"San Francisco, California, USA",Eddie Machen,residence
http://boxrec.com/boxer/10881,"Redding, California, USA",Eddie Machen,birth place
http://boxrec.com/boxer/10923,Boxer,Joey Giardello,role
http://boxrec.com/boxer/10923,133,Joey Giardello,bouts
http://boxrec.com/boxer/10923,1052,Joey Giardello,rounds
http://boxrec.com/boxer/10923,23%,Joey Giardello,KOs
http://boxrec.com/boxer/10923,10923,Joey Giardello,global ID
http://boxrec.com/boxer/10923,Carmine Tilelli,Joey Giardello,birth name
http://boxrec.com/boxer/10923,1930-07-16,Joey Giardello,born
http://boxrec.com/boxer/10923,2008-09-04 / age 78,Joey Giardello,death date
http://boxrec.com/boxer/10923,1948-10-10,Joey Giardello,debut
http://boxrec.com/boxer/10923,middleweight,Joey Giardello,division
http://boxrec.com/boxer/10923,orthodox,Joey Giardello,stance
http://boxrec.com/boxer/10923,5′ 10″   /   178cm,Joey Giardello,height
http://boxrec.com/boxer/10923,"Philadelphia, Pennsylvania, USA",Joey Giardello,residence
http://boxrec.com/boxer/10923,"Brooklyn, New York, USA",Joey Giardello,birth place
http://boxrec.com/boxer/9774,Boxer,Tony Montano,role
http://boxrec.com/boxer/9774,88,Tony Montano,bouts
http://boxrec.com/boxer/9774,721,Tony Montano,rounds
http://boxrec.com/boxer/9774,22%,Tony Montano,KOs
http://boxrec.com/boxer/9774,9774,Tony Montano,global ID
http://boxrec.com/boxer/9774,1936-01-01,Tony Montano,born
http://boxrec.com/boxer/9774,1956-05-08,Tony Montano,debut
http://boxrec.com/boxer/9774,middleweight,Tony Montano,division
http://boxrec.com/boxer/9774,"Phoenix, Arizona, USA",Tony Montano,residence
http://boxrec.com/boxer/12683,Boxer,Sugar Ramos,role
http://boxrec.com/boxer/12683,66,Sugar Ramos,bouts
http://boxrec.com/boxer/12683,454,Sugar Ramos,rounds
http://boxrec.com/boxer/12683,61%,Sugar Ramos,KOs
http://boxrec.com/boxer/12683,12683,Sugar Ramos,global ID
http://boxrec.com/boxer/12683,Ultiminio Ramos Zaqueira,Sugar Ramos,birth name
http://boxrec.com/boxer/12683,Sugar,Sugar Ramos,alias
http://boxrec.com/boxer/12683,1941-12-02,Sugar Ramos,born
http://boxrec.com/boxer/12683,1957-10-05,Sugar Ramos,debut
http://boxrec.com/boxer/12683,featherweight,Sugar Ramos,division
http://boxrec.com/boxer/12683,orthodox,Sugar Ramos,stance
http://boxrec.com/boxer/12683,5′ 4½″   /   164cm,Sugar Ramos,height
http://boxrec.com/boxer/12683,68″   /   173cm,Sugar Ramos,reach
http://boxrec.com/boxer/12683,"Mexico City, Distrito Federal, Mexico",Sugar Ramos,residence
http://boxrec.com/boxer/12683,"Matanzas, Cuba",Sugar Ramos,birth place
http://boxrec.com/boxer/12540,Boxer,Eddie Perkins,role
http://boxrec.com/boxer/12540,98,Eddie Perkins,bouts
http://boxrec.com/boxer/12540,883,Eddie Perkins,rounds
http://boxrec.com/boxer/12540,21%,Eddie Perkins,KOs
http://boxrec.com/boxer/12540,12540,Eddie Perkins,global ID
http://boxrec.com/boxer/12540,1937-03-03,Eddie Perkins,born
http://boxrec.com/boxer/12540,2012-05-10 / age 75,Eddie Perkins,death date
http://boxrec.com/boxer/12540,1956-12-27,Eddie Perkins,debut
http://boxrec.com/boxer/12540,super lightweight,Eddie Perkins,division
http://boxrec.com/boxer/12540,orthodox,Eddie Perkins,stance
http://boxrec.com/boxer/12540,5′ 5″   /   165cm,Eddie Perkins,height
http://boxrec.com/boxer/12540,68″   /   173cm,Eddie Perkins,reach
http://boxrec.com/boxer/12540,"Chicago, Illinois, USA",Eddie Perkins,residence
http://boxrec.com/boxer/12540,"Clarksdale, Mississippi, USA",Eddie Perkins,birth place
http://boxrec.com/boxer/11494,Boxer,Pone Kingpetch,role
http://boxrec.com/boxer/11494,35,Pone Kingpetch,bouts
http://boxrec.com/boxer/11494,294,Pone Kingpetch,rounds
http://boxrec.com/boxer/11494,26%,Pone Kingpetch,KOs
http://boxrec.com/boxer/11494,11494,Pone Kingpetch,global ID
http://boxrec.com/boxer/11494,ManaSridokbuab,Pone Kingpetch,alias
http://boxrec.com/boxer/11494,1935-02-12,Pone Kingpetch,born
http://boxrec.com/boxer/11494,1982-03-31 / age 47,Pone Kingpetch,death date
http://boxrec.com/boxer/11494,1954-05-01,Pone Kingpetch,debut
http://boxrec.com/boxer/11494,flyweight,Pone Kingpetch,division
http://boxrec.com/boxer/11494,orthodox,Pone Kingpetch,stance
http://boxrec.com/boxer/11494,5′ 6½″   /   169cm,Pone Kingpetch,height
http://boxrec.com/boxer/11494,"Hua Hin, Thailand",Pone Kingpetch,residence
http://boxrec.com/boxer/11494,"Hua Hin, Thailand",Pone Kingpetch,birth place
http://boxrec.com/boxer/9707,Boxer,Gene Fullmer,role
http://boxrec.com/boxer/9707,64,Gene Fullmer,bouts
http://boxrec.com/boxer/9707,508,Gene Fullmer,rounds
http://boxrec.com/boxer/9707,38%,Gene Fullmer,KOs
http://boxrec.com/boxer/9707,9707,Gene Fullmer,global ID
http://boxrec.com/boxer/9707,Lawrence Gene Fullmer,Gene Fullmer,birth name
http://boxrec.com/boxer/9707,Cyclone,Gene Fullmer,alias
http://boxrec.com/boxer/9707,1931-07-21,Gene Fullmer,born
http://boxrec.com/boxer/9707,2015-04-27 / age 83,Gene Fullmer,death date
http://boxrec.com/boxer/9707,1951-06-09,Gene Fullmer,debut
http://boxrec.com/boxer/9707,middleweight,Gene Fullmer,division
http://boxrec.com/boxer/9707,orthodox,Gene Fullmer,stance
http://boxrec.com/boxer/9707,5′ 8″   /   173cm,Gene Fullmer,height
http://boxrec.com/boxer/9707,69″   /   175cm,Gene Fullmer,reach
http://boxrec.com/boxer/9707,"West Jordan, Utah, USA",Gene Fullmer,residence
http://boxrec.com/boxer/9707,"West Jordan, Utah, USA",Gene Fullmer,birth place
http://boxrec.com/boxer/9785,Boxer,Denny Moyer,role
http://boxrec.com/boxer/9785,141,Denny Moyer,bouts
http://boxrec.com/boxer/9785,1302,Denny Moyer,rounds
http://boxrec.com/boxer/9785,18%,Denny Moyer,KOs
http://boxrec.com/boxer/9785,9785,Denny Moyer,global ID
http://boxrec.com/boxer/9785,Dennis Michael Moyer,Denny Moyer,birth name
http://boxrec.com/boxer/9785,1939-08-08,Denny Moyer,born
http://boxrec.com/boxer/9785,2010-06-30 / age 70,Denny Moyer,death date
http://boxrec.com/boxer/9785,1957-08-17,Denny Moyer,debut
http://boxrec.com/boxer/9785,middleweight,Denny Moyer,division
http://boxrec.com/boxer/9785,orthodox,Denny Moyer,stance
http://boxrec.com/boxer/9785,5′ 8½″   /   174cm,Denny Moyer,height
http://boxrec.com/boxer/9785,72″   /   183cm,Denny Moyer,reach
http://boxrec.com/boxer/9785,"Portland, Oregon, USA",Denny Moyer,residence
http://boxrec.com/boxer/9785,"Portland, Oregon, USA",Denny Moyer,birth place
http://boxrec.com/boxer/631178,Boxer,Callum Smith,role
http://boxrec.com/boxer/631178,"7 / 1,3534 / 78",Callum Smith,ranking
http://boxrec.com/boxer/631178,enrolled,Callum Smith,VADA CBP
http://boxrec.com/boxer/631178,22,Callum Smith,bouts
http://boxrec.com/boxer/631178,88,Callum Smith,rounds
http://boxrec.com/boxer/631178,77%,Callum Smith,KOs
http://boxrec.com/boxer/631178,631178,Callum Smith,global ID
http://boxrec.com/boxer/631178,025442,Callum Smith,US ID
http://boxrec.com/boxer/631178,'Mundo',Callum Smith,alias
http://boxrec.com/boxer/631178,1990-04-23 / age 27,Callum Smith,born
http://boxrec.com/boxer/631178,2012-11-17,Callum Smith,debut
http://boxrec.com/boxer/631178,super middleweight,Callum Smith,division
http://boxrec.com/boxer/631178,orthodox,Callum Smith,stance
http://boxrec.com/boxer/631178,6′ 3″   /   191cm,Callum Smith,height
http://boxrec.com/boxer/631178,"Liverpool, Merseyside, United Kingdom",Callum Smith,residence
http://boxrec.com/boxer/631178,"Liverpool, Merseyside, United Kingdom",Callum Smith,birth place
http://boxrec.com/boxer/372003,Boxer,Adonis Stevenson,role
http://boxrec.com/boxer/372003,"3 / 1,0881 / 17",Adonis Stevenson,ranking
http://boxrec.com/boxer/372003,enrolled,Adonis Stevenson,VADA CBP
http://boxrec.com/boxer/372003,30,Adonis Stevenson,bouts
http://boxrec.com/boxer/372003,131,Adonis Stevenson,rounds
http://boxrec.com/boxer/372003,80%,Adonis Stevenson,KOs
http://boxrec.com/boxer/372003,372003,Adonis Stevenson,global ID
http://boxrec.com/boxer/372003,074089,Adonis Stevenson,US ID
http://boxrec.com/boxer/372003,WBC World Light Heavyweight,Adonis Stevenson,titles held
http://boxrec.com/boxer/372003,Superman,Adonis Stevenson,alias
http://boxrec.com/boxer/372003,1977-09-22 / age 39,Adonis Stevenson,born
http://boxrec.com/boxer/372003,2006-09-30,Adonis Stevenson,debut
http://boxrec.com/boxer/372003,light heavyweight,Adonis Stevenson,division
http://boxrec.com/boxer/372003,southpaw,Adonis Stevenson,stance
http://boxrec.com/boxer/372003,5′ 11″   /   180cm,Adonis Stevenson,height
http://boxrec.com/boxer/372003,77″   /   196cm,Adonis Stevenson,reach
http://boxrec.com/boxer/372003,"Blainville, Quebec, Canada",Adonis Stevenson,residence
http://boxrec.com/boxer/372003,"Port-au-Prince, Haiti",Adonis Stevenson,birth place
http://boxrec.com/boxer/383177,Boxer,Chayaphon Moonsri,role
http://boxrec.com/boxer/383177,1 / 3021 / 19,Chayaphon Moonsri,ranking
http://boxrec.com/boxer/383177,enrolled,Chayaphon Moonsri,VADA CBP
http://boxrec.com/boxer/383177,47,Chayaphon Moonsri,bouts
http://boxrec.com/boxer/383177,376,Chayaphon Moonsri,rounds
http://boxrec.com/boxer/383177,36%,Chayaphon Moonsri,KOs
http://boxrec.com/boxer/383177,383177,Chayaphon Moonsri,global ID
http://boxrec.com/boxer/383177,WBC World Minimumweight,Chayaphon Moonsri,titles held
http://boxrec.com/boxer/383177,Chayaphon Moonsri,Chayaphon Moonsri,birth name
http://boxrec.com/boxer/383177,Wanheng Menayothin / Kaiyanghada,Chayaphon Moonsri,alias
http://boxrec.com/boxer/383177,1985-10-27 / age 31,Chayaphon Moonsri,born
http://boxrec.com/boxer/383177,2007-01-26,Chayaphon Moonsri,debut
http://boxrec.com/boxer/383177,minimumweight,Chayaphon Moonsri,division
http://boxrec.com/boxer/383177,orthodox,Chayaphon Moonsri,stance
http://boxrec.com/boxer/383177,5′ 2″   /   158cm,Chayaphon Moonsri,height
http://boxrec.com/boxer/383177,"Bangkok, Thailand",Chayaphon Moonsri,residence
http://boxrec.com/boxer/383177,"Maha Sarakham, Thailand",Chayaphon Moonsri,birth place
http://boxrec.com/boxer/479775,Boxer,Gary Russell Jr,role
http://boxrec.com/boxer/479775,"3 / 1,5401 / 158",Gary Russell Jr,ranking
http://boxrec.com/boxer/479775,enrolled,Gary Russell Jr,VADA CBP
http://boxrec.com/boxer/479775,29,Gary Russell Jr,bouts
http://boxrec.com/boxer/479775,131,Gary Russell Jr,rounds
http://boxrec.com/boxer/479775,59%,Gary Russell Jr,KOs
http://boxrec.com/boxer/479775,479775,Gary Russell Jr,global ID
http://boxrec.com/boxer/479775,077551,Gary Russell Jr,US ID
